Year,Month,Model,Type,Power,Region,Country,Units_Sold,Avg_Price_USD,Revenue_USD,Cost_USD,Profit_USD,Profit_Margin,Gross_Margin,Operating_Expenses_USD,Net_Profit_USD,ROI,EBITDA_Margin
2021,Oct,7 Series,Sedan,Petrol,China,China,350,69388,24285800,18610134.88,,23.37,26.87,3078916.19,,,36.94
2021,Oct,7 Series,Sedan,Diesel,Rest_of_World,India,1428,59698,85248744,57249434.41,27999309.59,32.84,37.36,10807704.01,17191605.58,30.03,47.43
2021,Oct,X1,SUV,Hybrid,Europe,France,1068,79645,85060860,57182034.06,27878825.94,32.78,31.82,10783884.37,17094941.57,29.9,41.89
2021,Oct,X1,SUV,Petrol,USA,USA,1138,35232,40094016,,7769685.23,19.38,28.66,5083057.38,2686627.85,,38.73
2021,Oct,X1,SUV,Diesel,China,China,882,43550,38411100,30436050.6,7975049.4,20.76,26.63,4869699.89,3105349.51,10.2,36.7
2021,Oct,X1,SUV,Hybrid,Rest_of_World,Brazil,1912,108455,207365960,138256111,69109848.98,33.33,46.79,26289535.92,42820313.06,30.97,56.86
2021,Oct,X3,SUV,Electric,Europe,UK,378,113178,42781284,34991622.47,7789661.53,18.21,33.17,5423745.07,2365916.46,6.76,43.24
2021,Oct,X3,SUV,Hybrid,USA,USA,248,59374,14724752,12429611.15,2295140.85,15.59,29.77,1866781.3,428359.55,3.45,39.84
2021,Oct,X3,SUV,Hybrid,China,China,346,,33891738,24259986.02,9631751.98,28.42,29.47,4296742.16,5335009.82,21.99,39.54
2021,Oct,X3,SUV,Diesel,Rest_of_World,Australia,1505,47394,71327970,59486662.14,11841307.86,16.6,41.58,9042849.8,2798458.06,4.7,51.65
2021,Oct,X5,SUV,Electric,Europe,Italy,879,,50223423,34701101.57,15522321.43,30.91,34.13,6367247.95,9155073.48,26.38,44.2
2021,Oct,X5,SUV,Hybrid,USA,USA,1440,100954,145373760,120622296.6,24751463.44,17.03,20.03,18430260.62,6321202.82,5.24,30.1
2021,Oct,X5,SUV,Diesel,China,China,425,103245,43879125,33014647.48,10864477.52,24.76,29.3,5562927.65,5301549.87,16.06,39.37
2021,Oct,X5,SUV,Electric,Rest_of_World,Australia,826,83639,69085814,50719876.55,18365937.45,26.58,30.98,8758592.73,9607344.72,18.94,41.05
2021,Oct,X7,SUV,Electric,Europe,Germany,1076,70019,75340444,58386371.37,16954072.63,22.5,44.87,9551545.05,7402527.58,12.68,54.94
2021,Oct,X7,SUV,Hybrid,USA,USA,2089,62589,130748421,93268156.94,37480264.06,28.67,34.71,16576082.74,20904181.32,22.41,44.78
2021,Oct,X7,SUV,Electric,China,China,1794,69535,124745790,,39047943.75,31.3,48.71,15815078.46,23232865.29,,58.78
2021,Oct,X7,SUV,Hybrid,Rest_of_World,South Africa,2044,,177063544,146787780.1,30275763.9,17.1,45.34,22447842.46,7827921.44,5.33,55.41
2021,Oct,Z4,Convertible,Petrol,Europe,UK,2052,89598,183855096,153745514.3,30109581.73,16.38,31.99,23308864.92,6800716.81,4.42,42.06
2021,Oct,Z4,Convertible,Hybrid,USA,USA,717,117338,84131346,66982174.72,17149171.28,20.38,36.7,10666042.02,6483129.26,9.68,46.77
2021,Oct,Z4,Convertible,Hybrid,China,China,1641,106016,173972256,117247413,,32.61,38.01,22055933.74,,,48.08
2021,Oct,Z4,Convertible,Hybrid,Rest_of_World,India,1222,79410,97039020,74824457.59,,22.89,38.94,12302456.98,,,49.01
2021,Oct,i4,Coupe,Electric,Europe,Italy,1468,87543,,107383732.8,21129391.21,16.44,25.12,,,,35.19
2021,Oct,i4,Coupe,Electric,USA,USA,796,71682,57058872,41234401.14,,27.73,41.74,7233835.61,,,51.81
2021,Oct,i4,Coupe,Electric,China,China,1513,39299,59459387,43095341.02,,27.52,48.62,7538169.19,,,58.69
2021,Oct,i4,Coupe,Electric,Rest_of_World,Japan,830,63646,52826180,38801144.1,14025035.9,26.55,22.7,6697221.46,7327814.44,18.89,32.77
2021,Oct,iX,SUV,Electric,Europe,UK,1344,60634,,57096722.64,24395373.36,29.94,28.43,,,,38.5
2021,Oct,iX,SUV,Electric,USA,USA,992,110983,110095136,84051135.87,26044000.13,23.66,30.97,13957691.19,12086308.94,14.38,41.04
2021,Oct,iX,SUV,Electric,China,China,949,108744,103198056,81482889.32,21715166.68,21.04,46.27,13083290.05,8631876.63,10.59,56.34
2021,Oct,iX,SUV,Electric,Rest_of_World,Australia,1155,46874,54139470,37239331.46,16900138.54,31.22,36.89,6863718.33,10036420.21,26.95,46.96
2021,Oct,i7,Sedan,Electric,Europe,Spain,1440,76865,110685600,83804041.81,26881558.19,24.29,38.9,14032549.3,12849008.89,15.33,48.97
2021,Oct,i7,Sedan,Electric,USA,USA,983,67456,66309248,49521865.08,16787382.92,25.32,23.83,8406583.98,8380798.94,16.92,33.9
2021,Oct,i7,Sedan,Electric,China,China,246,93378,22970988,19216739.41,3754248.59,16.34,29,2912226.36,842022.23,4.38,39.07
2021,Oct,i7,Sedan,Electric,Rest_of_World,South Africa,1359,78227,106310493,89402729.65,16907763.35,15.9,31.79,13477880,3429883.35,3.84,41.86
2021,Oct,M3,Sedan,Petrol,Europe,Italy,219,78153,17115507,14284085.5,2831421.5,16.54,32.13,2169877.53,661543.97,4.63,42.2
2021,Oct,M3,Sedan,Petrol,USA,USA,785,36948,29004180,20366972.83,8637207.17,29.78,30.48,3677105.11,4960102.06,24.35,40.55
2021,Oct,M3,Sedan,Petrol,China,China,384,86143,33078912,23238924.9,9839987.1,29.75,48.25,4193693.34,5646293.76,24.3,58.32
2021,Oct,M3,Sedan,Petrol,Rest_of_World,Brazil,1386,48560,,56298860.38,11005299.62,16.35,30.37,,,,40.44
2021,Oct,M5,Sedan,Petrol,Europe,Italy,1864,79038,147326832,106398619.2,40928212.77,27.78,47.1,18677868.07,22250344.7,20.91,57.17
2021,Oct,M5,Sedan,Petrol,USA,USA,795,44184,35126280,,5440080.06,15.49,27.23,4453255.49,986824.57,,37.3
2021,Oct,M5,Sedan,Petrol,China,China,2017,52299,105487083,84576965.72,20910117.28,19.82,30.92,13373489.35,7536627.93,8.91,40.99
2021,Oct,M5,Sedan,Petrol,Rest_of_World,South Africa,378,35322,13351716,9511750.82,3839965.18,28.76,42.79,1692709.92,2147255.26,22.57,52.86
2021,Oct,M8,Coupe,Petrol,Europe,UK,658,54899,36123542,29730238.31,6393303.69,17.7,25.13,4579686.83,1813616.86,6.1,35.2
2021,Oct,M8,Coupe,Petrol,USA,USA,1071,88192,94453632,,28049442.93,29.7,22.06,11974685.49,16074757.44,,32.13
2021,Oct,M8,Coupe,Petrol,China,China,1645,80992,133231840,101222052.5,32009787.47,24.03,44.66,16890926.77,15118860.7,14.94,54.73
2021,Oct,M8,Coupe,Petrol,Rest_of_World,Japan,1475,115245,169986375,119747153.2,50239221.76,29.55,22.55,21550609.91,28688611.85,23.96,32.62
2021,Oct,iX3,SUV,Electric,Europe,UK,590,55254,32599860,21736937.32,10862922.68,33.32,47.57,4132959.87,6729962.81,30.96,57.64
2021,Oct,iX3,SUV,Electric,USA,USA,519,53181,27600939,,4221916.76,15.3,24.46,3499204.39,722712.37,,34.53
2021,Oct,iX3,SUV,Electric,China,China,1825,104448,190617600,134104542.6,56513057.38,29.65,35.9,24166204.73,32346852.65,24.12,45.97
2021,Oct,iX3,SUV,Electric,Rest_of_World,Australia,884,89164,78820976,57185182.24,21635793.76,27.45,21.77,9992801.52,11642992.24,20.36,31.84
2021,Oct,2 Series,Hatchback,Petrol,Europe,Italy,379,,22857490,17298853.81,5558636.19,24.32,21.91,2897837.26,2660798.93,15.38,31.98
2021,Oct,2 Series,Hatchback,Diesel,USA,USA,432,114881,49628592,41531754.87,8096837.13,16.31,44.47,6291836.19,1805000.94,4.35,54.54
2021,Oct,2 Series,Hatchback,Diesel,China,China,682,92028,62763096,44498389.2,18264706.8,29.1,49.78,7957008.31,10307698.49,23.16,59.85
2021,Oct,2 Series,Hatchback,Diesel,Rest_of_World,India,2089,87424,,149162448.7,33466287.32,18.32,20.18,,,,30.25
2021,Oct,4 Series,Coupe,Diesel,Europe,Italy,1492,40069,59782948,42645959.27,17136988.73,28.67,21.42,7579189.75,9557798.98,22.41,31.49
2021,Oct,4 Series,Coupe,Hybrid,USA,USA,1738,74386,129282868,109190287.5,20092580.52,15.54,34,16390282.2,3702298.32,3.39,44.07
2021,Oct,4 Series,Coupe,Petrol,China,China,2062,58504,120635248,100358375,20276873.01,16.81,33.43,15293950.3,4982922.71,4.97,43.5
2021,Oct,4 Series,Coupe,Diesel,Rest_of_World,South Africa,904,86168,77895872,64699921.71,13195950.29,16.94,27.17,9875518.26,3320432.03,5.13,37.24
2021,Oct,8 Series,Coupe,Electric,Europe,Germany,806,84709,68275454,45073320.46,23202133.54,33.98,43.99,8655856.54,14546277,32.27,54.06
2021,Oct,8 Series,Coupe,Diesel,USA,USA,548,91578,50184744,33110452.71,17074291.29,34.02,49.46,6362344.28,10711947.01,32.35,59.53
2021,Oct,8 Series,Coupe,Petrol,China,China,1029,42233,43457757,32179687.84,11278069.16,25.95,29.95,5509507.27,5768561.89,17.93,40.02
2021,Oct,8 Series,Coupe,Hybrid,Rest_of_World,South Africa,1970,45127,88900190,62578565.46,26321624.54,29.61,47.14,11270628.69,15050995.85,24.05,57.21
2021,Oct,i3,Hatchback,Electric,Europe,Italy,512,78242,40059904,26857844.7,13202059.3,32.96,31.74,5078732.72,8123326.58,30.25,41.81
2021,Oct,i3,Hatchback,Electric,USA,USA,1674,59500,99603000,72661674.48,26941325.52,27.05,48.25,12627514.4,14313811.12,19.7,58.32
2021,Oct,i3,Hatchback,Electric,China,China,215,52091,11199565,9453885.15,1745679.85,15.59,30.2,1419863.54,325816.31,3.45,40.27
2021,Oct,i3,Hatchback,Electric,Rest_of_World,South Africa,1356,80117,108638652,80400265.57,28238386.43,25.99,28.29,13773040.4,14465346.03,17.99,38.36
2021,Oct,X6,SUV,Diesel,Europe,Germany,748,52129,,26342573.56,12649918.44,32.44,26.63,,,,36.7
2021,Oct,X6,SUV,Electric,USA,USA,539,52862,28492618,21904044.13,6588573.87,23.12,43.11,3612250.07,2976323.8,13.59,53.18
2021,Oct,X6,SUV,Diesel,China,China,315,50223,15820245,11140714.23,4679530.77,29.58,31.41,2005666.21,2673864.56,24,41.48
2021,Oct,X6,SUV,Petrol,Rest_of_World,India,1648,81909,134986032,103866915.9,31119116.13,23.05,46.24,17113320.52,14005795.61,13.48,56.31
2021,Nov,3 Series,Sedan,Hybrid,Europe,Germany,1604,56417,90492868,,30015879.61,33.17,24.26,11472545.95,18543333.66,,34.33
2021,Nov,3 Series,Sedan,Hybrid,USA,USA,1666,110083,183398278,143668841.6,39729436.37,21.66,28.44,23250950.24,16478486.13,11.47,38.51
2021,Nov,3 Series,Sedan,Electric,China,China,2048,80270,164392960,,28943279.37,17.61,42.35,20841485.4,8101793.97,,52.42
2021,Nov,3 Series,Sedan,Diesel,Rest_of_World,Japan,1875,39559,74173125,48902669.58,25270455.42,34.07,36.73,9403554.15,15866901.27,32.45,46.8
2021,Nov,5 Series,Sedan,Diesel,Europe,Spain,1409,48068,67727812,44652619.67,23075192.33,34.07,36.12,8586427.33,14488765,32.45,46.19
2021,Nov,5 Series,Sedan,Electric,USA,USA,1201,73880,88729880,71685409.86,17044470.14,19.21,26.02,11249037.05,5795433.09,8.08,36.09
2021,Nov,5 Series,Sedan,Hybrid,China,China,764,118118,,70050520.13,20191631.87,22.37,36.9,,,,46.97
2021,Nov,5 Series,Sedan,Hybrid,Rest_of_World,India,460,59257,27258220,22294270.81,4963949.19,18.21,24.96,3455755,1508194.19,6.76,35.03
2021,Nov,7 Series,Sedan,Diesel,Europe,Italy,1583,58675,92882525,76446623.07,16435901.93,17.7,26.36,11775502.97,4660398.96,6.1,36.43
2021,Nov,7 Series,Sedan,Hybrid,USA,USA,908,89422,81195176,55550252.55,25644923.45,31.58,45.15,10293798.93,15351124.52,27.63,55.22
2021,Nov,7 Series,Sedan,Electric,China,China,1558,119144,185626352,148360892.3,37265459.66,20.08,35.64,23533422.02,13732037.64,9.26,45.71
2021,Nov,7 Series,Sedan,Electric,Rest_of_World,Australia,1856,92381,171459136,121684515.9,49774620.15,29.03,23.48,21737324.27,28037295.88,23.04,33.55
2021,Nov,X1,SUV,Electric,Europe,Italy,1661,92460,153576060,108997574.1,,29.03,46.87,19470135.53,,,56.94
2021,Nov,X1,SUV,Petrol,USA,USA,1943,118511,230266873,166804659.7,63462213.34,27.56,44.51,29192878.28,34269335.06,20.54,54.58
2021,Nov,X1,SUV,Diesel,China,China,592,79239,46909488,31989246.49,14920241.51,31.81,48.08,5947112.39,8973129.12,28.05,58.15
2021,Nov,X1,SUV,Electric,Rest_of_World,Brazil,2056,90590,186253040,144329344.5,41923695.54,22.51,22.01,23612872.56,18310822.98,12.69,32.08
2021,Nov,X3,SUV,Hybrid,Europe,Italy,1820,99573,181222860,122681829.4,58541030.58,32.3,25.64,22975154.11,35565876.47,28.99,35.71
2021,Nov,X3,SUV,Diesel,USA,USA,898,42718,38360764,31467177.13,6893586.87,17.97,31.39,4863318.37,2030268.5,6.45,41.46
2021,Nov,X3,SUV,Diesel,China,China,1479,79547,117650013,99540851.8,18109161.2,15.39,27.61,14915486.82,3193674.38,3.21,37.68
2021,Nov,X3,SUV,Electric,Rest_of_World,South Africa,1656,67311,111467016,77868625.97,33598390.03,30.14,45.14,14131616.02,19466774.01,25,55.21
2021,Nov,X5,SUV,Electric,Europe,Spain,1426,118349,168765674,129060844.3,39704829.72,23.53,38.19,21395851.32,18308978.4,14.19,48.26
2021,Nov,X5,SUV,Petrol,USA,USA,225,66884,15048900,12497604.59,2551295.41,16.95,29.28,1907876.28,643419.13,5.15,39.35
2021,Nov,X5,SUV,Hybrid,China,China,1598,111233,177750334,141146848.8,36603485.24,20.59,22.98,22534912.63,14068572.61,9.97,33.05
2021,Nov,X5,SUV,Diesel,Rest_of_World,India,886,111365,98669390,66703412.22,31965977.78,32.4,26.55,12509152.77,19456825.01,29.17,36.62
2021,Nov,X7,SUV,Hybrid,Europe,Spain,397,70382,,18508013.76,9433640.24,33.76,22.03,,,,32.1
2021,Nov,X7,SUV,Electric,USA,USA,341,89809,30624869,20393260.07,10231608.93,33.41,21.61,3882573.56,6349035.37,31.13,31.68
2021,Nov,X7,SUV,Diesel,China,China,1015,83928,85186920,63441717.06,21745202.94,25.53,40.81,10799866.06,10945336.88,17.25,50.88
2021,Nov,X7,SUV,Petrol,Rest_of_World,Australia,1057,70289,74295473,60671009.52,13624463.48,18.34,32.55,9419065.24,4205398.24,6.93,42.62
2021,Nov,Z4,Convertible,Diesel,Europe,UK,894,40417,36132798,26695043.73,9437754.27,26.12,31.83,4580860.29,4856893.98,18.19,41.9
2021,Nov,Z4,Convertible,Diesel,USA,USA,1186,115060,136461160,99943401.51,36517758.49,26.76,46.54,17300334.96,19217423.53,19.23,56.61
2021,Nov,Z4,Convertible,Petrol,China,China,1654,82858,137047132,110205053.8,26842078.21,19.59,44.64,17374623.59,9467454.62,8.59,54.71
2021,Nov,Z4,Convertible,Electric,Rest_of_World,Japan,1990,49796,99094040,65502271.96,33591768.04,33.9,49.4,12562989.24,21028778.8,32.1,59.47
2021,Nov,i4,Coupe,Electric,Europe,France,927,72377,67093479,48973328.58,18120150.42,27.01,29.62,8506007.57,9614142.85,19.63,39.69
2021,Nov,i4,Coupe,Electric,USA,USA,312,95571,29818152,23797668.81,6020483.19,20.19,42.64,3780299.23,2240183.96,9.41,52.71
2021,Nov,i4,Coupe,Electric,China,China,1806,63728,115092768,93400661.11,21692106.89,18.85,29.61,14591283.25,7100823.64,7.6,39.68
2021,Nov,i4,Coupe,Electric,Rest_of_World,Australia,1401,74232,103999032,71143431.29,32855600.71,31.59,37.75,13184836.55,19670764.16,27.65,47.82
2021,Nov,iX,SUV,Electric,Europe,Italy,784,72123,56544432,39508601.06,17035830.94,30.13,41.13,7168615.7,9867215.24,24.97,51.2
2021,Nov,iX,SUV,Electric,USA,USA,554,95127,52700358,37715859.8,14984498.2,28.43,20.1,6681269.94,8303228.26,22.02,30.17
2021,Nov,iX,SUV,Electric,China,China,1345,70792,95215240,76206523.79,19008716.21,19.96,23.16,12071240.97,6937475.24,9.1,33.23
2021,Nov,iX,SUV,Electric,Rest_of_World,India,1396,111437,155566052,119483656.9,36082395.09,23.19,40.54,19722423.65,16359971.44,13.69,50.61
2021,Nov,i7,Sedan,Electric,Europe,France,1020,81512,83142240,,25081505.23,30.17,47.31,10540644.69,14540860.54,,57.38
2021,Nov,i7,Sedan,Electric,USA,USA,1001,45019,45064019,37111956.37,7952062.63,17.65,37.67,5713146.68,2238915.95,6.03,47.74
2021,Nov,i7,Sedan,Electric,China,China,1820,54747,99639540,64965982.25,34673557.75,34.8,47.05,12632146.89,22041410.86,33.93,57.12
2021,Nov,i7,Sedan,Electric,Rest_of_World,Australia,891,85044,75774204,,17405062.45,22.97,37.83,9606536.47,7798525.98,,47.9
2021,Nov,M3,Sedan,Petrol,Europe,France,1813,88273,160038949,132133857.2,27905091.79,17.44,33.15,20289490.61,7615601.18,5.76,43.22
2021,Nov,M3,Sedan,Petrol,USA,USA,930,78274,72794820,55621313.56,,23.59,44.56,9228814.78,,,54.63
2021,Nov,M3,Sedan,Petrol,China,China,337,107359,36179983,26538055.93,9641927.07,26.65,45.3,4586842.33,5055084.74,19.05,55.37
2021,Nov,M3,Sedan,Petrol,Rest_of_World,Japan,1057,118136,124869752,98910209.82,25959542.18,20.79,39.62,15830794.17,10128748.01,10.24,49.69
2021,Nov,M5,Sedan,Petrol,Europe,UK,1828,69763,127526764,103051699,24475064.97,19.19,48.62,16167646.05,8307418.92,8.06,58.69
2021,Nov,M5,Sedan,Petrol,USA,USA,741,65010,48172410,,12944737.64,26.87,30.46,6107223.69,6837513.95,,40.53
2021,Nov,M5,Sedan,Petrol,China,China,1199,52453,62891147,47065160.21,15825986.79,25.16,20.21,7973242.42,7852744.37,16.68,30.28
2021,Nov,M5,Sedan,Petrol,Rest_of_World,South Africa,448,39520,17704960,12885454.09,4819505.91,27.22,46.56,2244607.47,2574898.44,19.98,56.63
2021,Nov,M8,Coupe,Petrol,Europe,Germany,1646,79353,130615038,85500800.17,45114237.83,34.54,23.05,16559172.65,28555065.18,33.4,33.12
2021,Nov,M8,Coupe,Petrol,USA,USA,1855,105514,195728470,160720099,,17.89,35.04,24814152.93,,,45.11
2021,Nov,M8,Coupe,Petrol,China,China,996,103203,102790188,73627751.35,29162436.65,28.37,29.86,13031581.17,16130855.48,21.91,39.93
2021,Nov,M8,Coupe,Petrol,Rest_of_World,India,535,115987,62053045,51982228.54,10070816.46,16.23,25.52,7866989.14,2203827.32,4.24,35.59
2021,Nov,iX3,SUV,Electric,Europe,UK,1117,86196,96280932,65529210.78,30751721.22,31.94,39.61,12206347.76,18545373.46,28.3,49.68
2021,Nov,iX3,SUV,Electric,USA,USA,1296,84081,108968976,90260031.77,18708944.23,17.17,35.19,13814918.37,4894025.86,5.42,45.26
2021,Nov,iX3,SUV,Electric,China,China,1738,109389,190118082,126691378.4,63426703.65,33.36,39.88,24102876.61,39323827.04,31.04,49.95
2021,Nov,iX3,SUV,Electric,Rest_of_World,Australia,898,93122,83623556,61210802.27,22412753.73,26.8,38.49,10601665.19,11811088.54,19.3,48.56
2021,Nov,2 Series,Hatchback,Electric,Europe,Italy,726,93384,67796784,46504352.62,21292431.38,31.41,37.01,8595171.5,12697259.88,27.3,47.08
2021,Nov,2 Series,Hatchback,Petrol,USA,USA,1896,81878,155240688,127177591.8,28063096.21,18.08,34.02,19681174.5,8381921.71,6.59,44.09
2021,Nov,2 Series,Hatchback,Electric,China,China,716,90664,64915424,46714022.1,18201401.9,28.04,45.56,8229877.13,9971524.77,21.35,55.63
2021,Nov,2 Series,Hatchback,Petrol,Rest_of_World,Australia,348,119427,41560596,28645669.6,12914926.4,31.07,36.25,5268988.13,7645938.27,26.69,46.32
2021,Nov,4 Series,Coupe,Electric,Europe,Italy,1925,97698,188068650,159295062.8,28773587.18,15.3,46.8,23843052.79,4930534.39,3.1,56.87
2021,Nov,4 Series,Coupe,Hybrid,USA,USA,1699,,138539858,116125796.8,22414061.24,16.18,41.71,17563869.08,4850192.16,4.18,51.78
2021,Nov,4 Series,Coupe,Diesel,China,China,2004,74313,148923252,109714893.9,39208358.11,26.33,31.56,18880259.73,20328098.38,18.53,41.63
2021,Nov,4 Series,Coupe,Hybrid,Rest_of_World,Australia,887,88580,78570460,60738834,17831626,22.7,37.25,9961041.49,7870584.51,12.96,47.32
2021,Nov,8 Series,Coupe,Electric,Europe,Spain,1015,90413,91769195,75186090.76,16583104.24,18.07,29.51,11634356.71,4948747.53,6.58,39.58
2021,Nov,8 Series,Coupe,Petrol,USA,USA,365,116654,42578710,28932772.29,13645937.71,32.05,33.35,5398063.05,8247874.66,28.51,43.42
2021,Nov,8 Series,Coupe,Diesel,China,China,415,94116,39058140,28070483.33,10987656.67,28.13,33.15,4951730.62,6035926.05,21.5,43.22
2021,Nov,8 Series,Coupe,Diesel,Rest_of_World,Australia,1861,67725,126036225,99696446.95,,20.9,37.51,15978677.82,,,47.58
2021,Nov,i3,Hatchback,Electric,Europe,France,625,36440,22775000,,7078651.74,31.08,22.36,2887379.3,4191272.44,,32.43
2021,Nov,i3,Hatchback,Electric,USA,USA,1757,73826,129712282,98496888.99,31215393.01,24.07,29.44,16444722.64,14770670.37,15,39.51
2021,Nov,i3,Hatchback,Electric,China,China,1484,97435,144593540,101661952.9,42931587.1,29.69,46.09,18331345.53,24600241.57,24.2,56.16
2021,Nov,i3,Hatchback,Electric,Rest_of_World,Brazil,500,73628,36814000,29007728.79,7806271.21,21.2,31.42,4667222.02,3139049.19,10.82,41.49
2021,Nov,X6,SUV,Diesel,Europe,Spain,1955,38568,75400440,57054568.64,18345871.36,24.33,20.43,9559151.25,8786720.11,15.4,30.5
2021,Nov,X6,SUV,Hybrid,USA,USA,572,69682,39858104,28889970.01,10968133.99,27.52,23.7,5053148.82,5914985.17,20.47,33.77
2021,Nov,X6,SUV,Electric,China,China,1344,104355,140253120,101689870.7,38563249.29,27.5,35.62,17781073.79,20782175.5,20.44,45.69
2021,Nov,X6,SUV,Hybrid,Rest_of_World,India,364,71904,26173056,17848440.9,,31.81,49.58,3318179.59,,,59.65
2021,Dec,3 Series,Sedan,Hybrid,Europe,Germany,957,76695,73397115,48012655.28,25384459.72,34.59,48.9,9305172.8,16079286.92,33.49,58.97
2021,Dec,3 Series,Sedan,Hybrid,USA,USA,1520,117669,178856880,130324249.4,48532630.57,27.13,28.79,22675198.82,25857431.75,19.84,38.86
2021,Dec,3 Series,Sedan,Petrol,China,China,935,108378,101333430,76647671.59,24685758.41,24.36,40,12846895.64,11838862.77,15.45,50.07
2021,Dec,3 Series,Sedan,Petrol,Rest_of_World,Japan,2013,108609,218629917,158635854,59994063.01,27.44,20.73,27717562.98,32276500.03,20.35,30.8
2021,Dec,5 Series,Sedan,Diesel,Europe,Germany,735,98532,72421020,54484988.46,17936031.54,24.77,38.9,9181424.99,8754606.55,16.07,48.97
2021,Dec,5 Series,Sedan,Hybrid,USA,USA,1119,115260,128975940,103206018.6,25769921.4,19.98,20.09,16351370.34,9418551.06,9.13,30.16
2021,Dec,5 Series,Sedan,Electric,China,China,1935,42877,,65644892.51,17322102.49,20.88,29.56,,,,39.63
2021,Dec,5 Series,Sedan,Hybrid,Rest_of_World,India,928,119918,111283904,82620376.88,28663527.12,25.76,48.1,14108401.36,14555125.76,17.62,58.17
2021,Dec,7 Series,Sedan,Diesel,Europe,Germany,250,76700,19175000,16257780.73,2917219.27,15.21,43.97,2430976.87,486242.4,2.99,54.04
2021,Dec,7 Series,Sedan,Electric,USA,USA,787,54458,42858446,31672409.5,11186036.5,26.1,27.62,5433527.55,5752508.95,18.16,37.69
2021,Dec,7 Series,Sedan,Electric,China,China,955,112940,107857700,75906969.5,31950730.5,29.62,37.29,13674032.51,18276697.99,24.08,47.36
2021,Dec,7 Series,Sedan,Electric,Rest_of_World,South Africa,1107,74968,82989576,62264052.14,20725523.86,24.97,29.92,10521290.18,10204233.68,16.39,39.99
2021,Dec,X1,SUV,Diesel,Europe,Italy,975,43323,,30662534.22,11577390.78,27.41,47.44,,,,57.51
2021,Dec,X1,SUV,Hybrid,USA,USA,1726,95229,164365254,134515415.5,29849838.51,18.16,22.51,20837972.88,9011865.63,6.7,32.58
2021,Dec,X1,SUV,Diesel,China,China,588,102209,60098892,49015526.49,11083365.51,18.44,43.93,7619244.64,3464120.87,7.07,54
2021,Dec,X1,SUV,Electric,Rest_of_World,Japan,1508,76007,114618556,95878949.99,18739606.01,16.35,35.38,14531163.39,4208442.62,4.39,45.45
2021,Dec,X3,SUV,Diesel,Europe,France,941,79544,74850904,,22520949.65,30.09,49.61,9489481.93,13031467.72,,59.68
2021,Dec,X3,SUV,Electric,USA,USA,1797,72922,131040834,96530559.35,34510274.65,26.34,46.5,16613154.41,17897120.24,18.54,56.57
